57701993,32952,0
57705076,34360,0
57708140,33944,0
57711272,30743,0
57714354,28262,0
57717416,28775,0
57720569,30519,0
57723659,30823,0
57726770,28150,0
57730582,24598,0
57733668,24902,0
57736763,26694,0
57739875,27782,0
57742949,26406,0
57746015,23605,0
57749086,22837,0
57752163,24726,0
57755290,25782,0
57758360,24742,0
57762074,20949,0
57765197,21221,0
57768333,25302,0
57771363,30727,0
57774435,35384,0
57777602,38873,0
57781361,43738,0
57784427,50124,0
57787567,55981,0
57790646,54925,0
57793708,46315,0
57796808,34104,0
57799924,25766,0
57803025,22373,0
57806094,22181,0
57809175,22613,0
57812967,23381,0
57816072,25398,0
57819175,28246,0
57822303,29191,0
57825358,26886,0
57828458,22565,0
57831634,20645,0
57834708,22085,0
57837825,25078,0
57840943,25878,0
57844026,23829,0
57847128,21861,0
57850228,22885,0
57853356,25318,0
57856399,26582,0
57859557,25158,0
57862653,22773,0
57866404,23429,0
57869551,26070,0
57872662,27830,0
57875743,26902,0
57878831,24533,0
57881910,23877,0
57885023,26438,0
57888106,29335,0
57891217,30135,0
57894336,28454,0
57897379,27286,0
57900502,29079,0
57903617,31943,0
57906706,34120,0
57909798,32663,0
57912916,30231,0
57916722,30679,0
57919835,33304,0
57922921,34824,0
57926041,33864,0
57929112,30679,0
57932247,30007,0
57935356,32023,0
57938420,34136,0
57941532,33864,0
57944637,30679,0
57947726,29047,0
57955948,33832,0
57959067,33256,0
57962180,30471,0
57965245,29399,0
57969102,31815,0
57972201,33576,0
57975311,32583,0
57979072,29111,0
57982203,28614,0
57985327,30455,0
57988386,32936,0
57991557,32631,0
57994645,30215,0
57997742,28823,0
58000855,30375,0
58003968,33144,0
58007062,33928,0
58010172,31751,0
58013282,29335,0
58016325,29239,0
58019434,31431,0
58022587,33160,0
58025678,31767,0
58028833,28422,0
58031924,26966,0
58035030,28518,0
58038123,30407,0
58041249,30311,0
58045029,26630,0
58048083,24886,0
58051202,26406,0
58054327,28294,0
58057391,28919,0
58060476,26550,0
58063620,24005,0
58066681,24646,0
58069774,27046,0
58072881,28646,0
58075984,27494,0
58079087,24886,0
58082867,24790,0
58085961,27382,0
58089030,29351,0
58092109,28839,0
58095231,26214,0
58098347,24982,0
58102111,27686,0
58105209,30119,0
58108315,30279,0
58111358,27798,0
58114476,26390,0
58117613,27654,0
58120715,30087,0
58123830,30871,0
58126939,28679,0
58130023,26134,0
58133810,27030,0
58136897,29623,0
58139982,31079,0
58143064,29511,0
58146141,26822,0
58149231,26934,0
58152345,29143,0
58155383,31239,0
58158464,30775,0
58161614,28262,0
58164674,26774,0
58167764,28711,0
58170851,31271,0
58173948,32135,0
58177039,30151,0
58180124,27686,0
58183216,28230,0
58186347,30759,0
58190113,32583,0
58193266,31015,0
58196328,28294,0
58199431,28566,0
58202584,31207,0
58205675,33400,0
58208762,32679,0
58211854,29639,0
58214934,28374,0
58218700,31255,0
58221789,33976,0
58224897,33672,0
58227997,30823,0
58231099,29159,0
58234229,30583,0
58238026,33672,0
58241108,34104,0
58244214,31591,0
58247321,29575,0
58250357,30919,0
58253469,33752,0
58256612,34792,0
58259658,33016,0
58262752,30087,0
58265859,29639,0
58269635,32599,0
58272742,34184,0
58275838,33256,0
58278930,30471,0
58282065,29687,0
58285152,31975,0
58288289,34248,0
58291354,34440,0
58294464,31559,0
58297624,29703,0
58300715,31111,0
58303814,33464,0
58306909,34504,0
58309972,32375,0
58313079,29943,0
58316151,30231,0
58319945,33000,0
58323070,34792,0
58326155,33064,0
58329277,30199,0
58332366,29607,0
58335418,32471,0
58338594,35320,0
58341656,35160,0
58344773,32984,0
